REPRESENTANTE_RESTAURANTE,NOMBRE_PRODUCTO,CANTIDAD_MAXIMA,CANTIDAD_ACTUAL
5gAklzDd59,uXPKigIuX4,760217952,641900946
5gAklzDd59,smGT9XE3sJ,784909001,742958812
5gAklzDd59,HKeq3lwOGH,380685868,344392562
x5V9n5FOG_,8hrKSOpNdI,1168575933,130313038
x5V9n5FOG_,WckmvaNoJD,1648358395,1643771684
x5V9n5FOG_,ftWo3XVq0E,1906808386,118905197
x5V9n5FOG_,IxKtrtiy6h,1875229253,738876607
x5V9n5FOG_,ZFh_Qm4htJ,1412738830,428870165
x5V9n5FOG_,Z0XvtZUUMb,932378015,258019304
x5V9n5FOG_,qjfUSqzrUq,2045786610,775002131
x5V9n5FOG_,NCkETodwcm,448593595,235155432
x5V9n5FOG_,Ggry5vCQsk,1786876220,469998081
x5V9n5FOG_,AGzf1lu3Xu,267722833,29658824
x5V9n5FOG_,S7QqMPQ26R,1904175794,807379885
x5V9n5FOG_,lEFUieA5XC,1676222778,1444352812
x5V9n5FOG_,fbubFDMxWY,1121305934,639167426
x5V9n5FOG_,Lt03DSLpNL,1512481341,311784036
x5V9n5FOG_,3bYsxDehwD,528833850,343183780
x5V9n5FOG_,bXnGmncsoU,2127199220,494677052
x5V9n5FOG_,enaIpZRZC7,986925244,715453564
x5V9n5FOG_,tiEOTf17zo,2128207919,1888518229
x5V9n5FOG_,ZB5tI0aUfs,1453848606,365505122
x5V9n5FOG_,1XEcEwaKUw,2046067575,1596722986
ayvT7z9cxG,vlPbSixzXp,1932436043,137135132
ayvT7z9cxG,MHwKeJ8H9Y,1649715566,1331791687
ayvT7z9cxG,U1mjDlWCNW,2055363297,959974261
ayvT7z9cxG,HZ6MkK7Dqo,1848516371,420886672
ayvT7z9cxG,eZQH9BLETv,1651400120,1099515856
ayvT7z9cxG,UpkCWeOoD8,432492149,231195495
ayvT7z9cxG,XXEzAyMo6t,1859537835,1852382176
ayvT7z9cxG,S6lgDq7M3s,567732118,152470925
ayvT7z9cxG,Rj8BTgwVfL,2003101776,1468647967
ayvT7z9cxG,mQbt9akF2x,2018482958,1334389825
ayvT7z9cxG,9AcR7Pwgjw,807994033,609761611
ayvT7z9cxG,ddmMpyHvC0,1857464599,88537005
ayvT7z9cxG,T8gjDk7y3J,2120896283,1731802578
ayvT7z9cxG,Jo5CiIC5i4,410462140,277959001
ayvT7z9cxG,TnPQXMdGRy,1489135980,901500750
ayvT7z9cxG,8gcDSIw4xw,1094777977,460055247
ayvT7z9cxG,oi10Ye2U24,1351075976,859245676
ayvT7z9cxG,IxCalNfgP3,383808594,30127567
ayvT7z9cxG,MvmnJr7PVb,1289858107,1036730964
ayvT7z9cxG,4cJHuU2PSY,2096799403,641635275
sqSpOIQC7a,QIVKqtmQnu,263803665,105659616
sqSpOIQC7a,cOAh2QTICJ,721671300,368000218
sqSpOIQC7a,KJ1IVNHcqH,1273478646,692869424
sqSpOIQC7a,5kA0UdxOZK,1121105681,99449336
sqSpOIQC7a,K5hxpwZRMC,2010277937,1643939641
sqSpOIQC7a,NbrGkxuwg_,1631494403,1399026168
sqSpOIQC7a,D9KV7861l4,1745619820,379726408
sqSpOIQC7a,_Y8WNwEzih,1491546587,826042252
sqSpOIQC7a,OIdm2eh5Lu,374425538,199187969
sqSpOIQC7a,XswTugk1O8,1841673603,568931704
sqSpOIQC7a,ARm08249pZ,1642980021,164238896
sqSpOIQC7a,e4P68nGvta,2120689611,557725629
sqSpOIQC7a,4MNqVCloNb,1438094011,257498199
sqSpOIQC7a,PgZ6bwbo4T,1079867535,91618959
sqSpOIQC7a,PiT6TfhmRp,1862079383,755643514
sqSpOIQC7a,1aKfatCoGi,1598519723,851326993
sqSpOIQC7a,TLEhteaUYs,326658899,250599652
sqSpOIQC7a,yqtLs5RwZ5,1977071173,573626692
sqSpOIQC7a,H8S74XybYK,1696268532,686105262
sqSpOIQC7a,DhiDqg472o,1361130289,512187693
_fJnWKo610,pJwXGbw08q,1067574101,640872618
_fJnWKo610,hw28Ws_Yf8,874445786,643210050
_fJnWKo610,2ItymOUqog,1796824747,311721126
_fJnWKo610,muHMGDEl33,826789334,223896269
_fJnWKo610,NTNRtEc0Sl,1964922665,730910620
_fJnWKo610,DO8djOf2zI,1776274709,1369276663
_fJnWKo610,Z2fOLmnp1l,1912767326,1223340762
_fJnWKo610,Ia2XeM8v_a,1935022662,1808487723
_fJnWKo610,vKxrbSR02K,1503973311,584563204
_fJnWKo610,R77v0EUUPl,1081903756,992250492
_fJnWKo610,vkPYruBMTA,1900522063,1559752101
_fJnWKo610,Z0woQIRh0t,2052874524,1113107975
_fJnWKo610,xd9tGBIPWa,1921993922,109833253
_fJnWKo610,ZiHo85CZFc,1386810545,773200069
_fJnWKo610,NEhwYlsQCk,1971944582,1792120161
_fJnWKo610,QcA023L1dK,1605148737,319298938
_fJnWKo610,bdO8FqARaN,1757099545,118853972
_fJnWKo610,cDVtjv6RTY,539398188,304663892
_fJnWKo610,akNf8kO4v4,431639598,60409089
_fJnWKo610,03LXkXABWw,1811552929,600397816
e1r_Li7nMn,2I0wIsmTB4,418191956,22284310
e1r_Li7nMn,dL6Nc22JO0,1896823624,1698514710
e1r_Li7nMn,mZMmb94dXh,1821041212,675328846
e1r_Li7nMn,pvBVeuqho8,1256310531,603694271
e1r_Li7nMn,BmseBon5CX,2024467049,1530276517
e1r_Li7nMn,stydeHo6bp,1773083752,533103957
e1r_Li7nMn,KGvRLMd0Im,1895759818,981148076
e1r_Li7nMn,xGdesDRNXV,1606336973,1280238232
e1r_Li7nMn,__0ziMxIGk,830408475,571487055
e1r_Li7nMn,aCtbXhNfN9,815643717,268449548
e1r_Li7nMn,tvCvIPnaf4,1186055405,560405191
e1r_Li7nMn,baL2Bziv73,1647752462,854088208
e1r_Li7nMn,ISzpikRxwf,1136063667,626564337
e1r_Li7nMn,KL5o9nxNG3,1851583475,1831635836
e1r_Li7nMn,cTFOaE8U2j,910165477,309906824
e1r_Li7nMn,c3C7xKAy14,1018307736,821168948
e1r_Li7nMn,BiTj6Av80J,2012015749,309616970
e1r_Li7nMn,OPLSQdw_fQ,1013949481,710809961
e1r_Li7nMn,wqwvVtshc_,517618161,204264794
e1r_Li7nMn,ibyD0nsdww,1066792440,534043804
JHOZvy022q,aADvULkLCq,1385229364,1074576364
JHOZvy022q,sucvAW59UC,868330642,770180090
JHOZvy022q,YmhmPt75U6,1023763323,992290635
JHOZvy022q,kJ3ckCcgp5,1868236825,1549846671
JHOZvy022q,SsdOG2eQkz,1593623468,1105548745
JHOZvy022q,OudjV3YHL4,1587690761,335677152
JHOZvy022q,l04YKBf6N0,2143830832,1102716052
JHOZvy022q,1epx6W4xEi,1290744504,994921012
JHOZvy022q,FxFoawrLIf,1892547967,1258597897
JHOZvy022q,yoQqp7vFyC,1026109449,240896892
JHOZvy022q,fmE7wIsqTw,1982842028,715372579
JHOZvy022q,F9wtsABmAy,2029858461,645992731
JHOZvy022q,6tu6rfi6GH,1516141336,1260837087
JHOZvy022q,9hj9Wx1nok,1301317033,1033388986
JHOZvy022q,NzrjEuge6k,503068289,82606520
JHOZvy022q,lqXSApHUgU,1672115589,1440391953
JHOZvy022q,t4CEXV0OCJ,314173352,54799029
JHOZvy022q,dNV1ePYB0T,1266773868,772947465
JHOZvy022q,V3YWcesaoT,1644009326,1036542583
JHOZvy022q,lzUPzrA0Ei,1422256302,1060430575
78Z39V_2OL,L7X7zSdy86,1602603779,1297583548
78Z39V_2OL,3UymFlTgwh,1512209689,551452008
78Z39V_2OL,YgSHiiWDWq,1196634706,955974662
78Z39V_2OL,AiYRznwWIf,1597802905,890613287
78Z39V_2OL,ULh37xXtOz,1406301618,1113909496
78Z39V_2OL,XJ2MXR8XUy,1698158714,1301033142
78Z39V_2OL,iOgd3pbEn3,441459915,224524941
78Z39V_2OL,4w062jqb1Q,1304668256,1175418371
78Z39V_2OL,ahEQVwiak6,366264273,60175306
78Z39V_2OL,vfQ5RTJ67E,1668491382,889498831
78Z39V_2OL,3x3lGsVk76,1326175809,662859984
78Z39V_2OL,xrD9zugcK_,1229409762,536860790
78Z39V_2OL,vbNyUoxgyq,1025122579,936696527
78Z39V_2OL,1rM6qgX96T,1746863578,1112494637
78Z39V_2OL,k0YniHCuwn,1142063441,1121667444
78Z39V_2OL,I3e7Iu4yIZ,1573082179,1397911208
78Z39V_2OL,CRUsEtvFYc,1509688227,1215754804
78Z39V_2OL,GXhd8_j8Ac,2101351132,616172575
78Z39V_2OL,Gfoms2DY5w,1148839842,310485600
78Z39V_2OL,61gnD8Lgdt,885038518,39496260
YhIUHWaRsb,HZvEr46R17,2117185727,1655768310
YhIUHWaRsb,SwfxvruDkt,1032800191,146798751
YhIUHWaRsb,WaMiLZclfk,1640791096,1338818388
YhIUHWaRsb,op7q_wYv47,1229730750,800342316
YhIUHWaRsb,2OCHCU3_g_,1843231558,1022584413
YhIUHWaRsb,XXF62Peq2D,682038903,359365451
YhIUHWaRsb,d9WN_R5jiH,1082931686,58809239
YhIUHWaRsb,Wqo_DsMEOB,2034910180,2023732466
YhIUHWaRsb,AjJZ1i87Ak,898718874,692395609
YhIUHWaRsb,8heBLhftZM,1958858098,114424671
YhIUHWaRsb,iaALO6m1_L,1894170257,1332327470
YhIUHWaRsb,4_SEcMHBuH,1638619087,131051713
YhIUHWaRsb,7JngQ7fVr6,2086322513,2070370636
YhIUHWaRsb,UFzzwzWouB,1944068909,1010046326
YhIUHWaRsb,A46kVmsiaZ,2026284326,584666521
YhIUHWaRsb,4iNfBmnD47,1318742342,960065361
YhIUHWaRsb,X4FS3a7dNX,1627630032,626708705
YhIUHWaRsb,ClXDA8TE1B,1402858562,428899445
YhIUHWaRsb,_s0RrdNjsh,1283924855,166399842
YhIUHWaRsb,nYpKLbLnQk,1455327879,1239015010
w8Wy4UaVok,Zvuz6HIkD_,1311556855,305015786
w8Wy4UaVok,YqkUUFZB6M,1915478835,1123309793
w8Wy4UaVok,AZSeQEUiCm,1987487650,1973675944
w8Wy4UaVok,GCEBaWdpkE,2094170239,318700198
w8Wy4UaVok,fD6HZwLZR5,1656081120,274121783
w8Wy4UaVok,tewXfglbiL,1763929924,1202711553
w8Wy4UaVok,w8wJLUlhvI,1253457966,584866373
w8Wy4UaVok,p0e4omSUQs,583310661,474871545
w8Wy4UaVok,K7FIlHhMVn,1177243647,1058449929
w8Wy4UaVok,fk20BWcZFq,652762004,66224146
w8Wy4UaVok,xpk4V_o_DH,1019368868,1373040
w8Wy4UaVok,0eSOtKn8xT,1659041966,977329152
w8Wy4UaVok,C8iC2de6ui,2050789687,1451862599
w8Wy4UaVok,G6Zs4VPcfg,418272163,408373045
w8Wy4UaVok,tXsdN3JNNz,1683702450,578240534
w8Wy4UaVok,a4BvX3VcrY,879040485,248305532
w8Wy4UaVok,104z2ljRGY,1949794767,1926925677
w8Wy4UaVok,mhRkTJpfAY,1671407400,1557519881
w8Wy4UaVok,TP2d_Kj9Zy,1754116028,22655395
w8Wy4UaVok,UjpIDtRqdu,2064167058,153748318
D4cyGfEsgD,VJraLvEAQ1,1828969405,1212633496
D4cyGfEsgD,AAwZuq5M1I,880419330,303961763
D4cyGfEsgD,fMHtMv5f7_,1492698356,719209602
D4cyGfEsgD,nGsp_4WpTl,1374724601,432639256
D4cyGfEsgD,uRQbmX5eqf,1781473602,1728387155
D4cyGfEsgD,9WiYlw6jbH,1079381587,455191270
D4cyGfEsgD,XESxdEHRYt,215328483,179883979
D4cyGfEsgD,U3pkKODXhJ,1009544018,368606496
D4cyGfEsgD,DNMdJq1DOf,1965955877,1003984294
D4cyGfEsgD,ZCyD2M0Vzn,1210943302,845174889
D4cyGfEsgD,8viuCc_250,1545612703,658135028
D4cyGfEsgD,oVjWZbGzKT,1677997263,1246002409
D4cyGfEsgD,fSyi8oktWA,1016770220,802866707
D4cyGfEsgD,cPH8zEv4Ur,563096211,464368568
D4cyGfEsgD,J4_lTaYRFG,1498741460,403482008
D4cyGfEsgD,6Jk3dUeUb3,1965507558,1145034906
D4cyGfEsgD,pMJWTd8PdX,1398526759,23523418
D4cyGfEsgD,zQ0rSFuajZ,1397082984,939840217
D4cyGfEsgD,i41jdEUEVI,760149655,675432105
D4cyGfEsgD,anhWCct9Ph,1485085090,395401574
jmmvh0PNnQ,i85XxANDXa,1032348504,977085059
jmmvh0PNnQ,txx3Pf2NQI,406189538,165184910
jmmvh0PNnQ,sfUf0BeAd1,2103406696,1125503508
jmmvh0PNnQ,ARnkKNgJzb,1667693319,1237807151
jmmvh0PNnQ,pvpB3ULpUH,2051980721,1683998664
jmmvh0PNnQ,Sy0eVaoJjO,1137134791,1005666586
jmmvh0PNnQ,8v44MMU59S,1546535854,1462892568
jmmvh0PNnQ,Y9WylDFuDx,2146703570,862533627
jmmvh0PNnQ,BtjaoEU1yI,1770673963,311723467
jmmvh0PNnQ,HzFEvoe3JR,1930517293,974202335
jmmvh0PNnQ,7BbIJmexoR,864199636,793103566
jmmvh0PNnQ,dXebCAAO1P,1686393842,414122495
jmmvh0PNnQ,JExijoXii_,1355229231,824467213
jmmvh0PNnQ,GDaIihrvcO,798752405,176239670
jmmvh0PNnQ,7KtAPo3gVL,1973316898,356718227
jmmvh0PNnQ,WVFvFlRLbj,1986604572,1340038116
jmmvh0PNnQ,HpZO6kkAcv,1477423852,546480891
jmmvh0PNnQ,uSwFTZfOyY,1409195247,343955980
jmmvh0PNnQ,3hl5muIZd3,2015508818,512508968
jmmvh0PNnQ,GZrPhza7DJ,1652963503,1538965677
NtBsMZRXyn,zkfLcaeAa0,1940402089,1332854742
NtBsMZRXyn,FWhLefG0Dm,1402279441,513419923
NtBsMZRXyn,tG2UYOLN3Q,1625437603,272657773
NtBsMZRXyn,Q0i2KoTg5A,1550923977,679031339
NtBsMZRXyn,rPinw0wC2G,1052675103,534256694
NtBsMZRXyn,zoaZF8qvAP,1127195439,642238427
NtBsMZRXyn,k1F9OH2Ppc,1938530198,267633007
NtBsMZRXyn,AO6lALNgvg,1529981217,216765388
NtBsMZRXyn,vtJdvpPRSG,1394665489,1371438822
NtBsMZRXyn,LTPc8IFURS,1833167597,33063961
NtBsMZRXyn,Ntew8h_z1f,1913537303,83050406
NtBsMZRXyn,WzKho8LK2n,1430315826,1424221489
NtBsMZRXyn,VNHvC7iMA4,1131360815,801981318
NtBsMZRXyn,kFyPfCKL3y,2131149462,1535301644
NtBsMZRXyn,Dufk2utpzi,1141210311,1116195465
NtBsMZRXyn,epgG52ia1O,723568732,283624225
NtBsMZRXyn,vmA2N2q8ZJ,1184785096,392041656
NtBsMZRXyn,H5F3YJt0RR,1407710216,432154337
NtBsMZRXyn,07uTHPteH5,1921737190,403121209
NtBsMZRXyn,xRxeovTVkp,1604688695,315698635
9SDRYOnwlv,QdQmZJknPQ,1626859676,952510018
9SDRYOnwlv,HS5MO45etw,1336717737,118496068
9SDRYOnwlv,_LR6tpn3WO,611619723,153322846
9SDRYOnwlv,xnycUB8Sze,1665009805,1062767463
9SDRYOnwlv,b6xlIiozuT,303966785,99085286
9SDRYOnwlv,cKPCDMWH2G,1376636689,580031500
9SDRYOnwlv,CpK8_6Xavn,2057723026,1316466128
9SDRYOnwlv,Xx1qq2Jg4T,942521478,441049007
9SDRYOnwlv,gQStf8KAFe,1428525456,616568545
9SDRYOnwlv,r0E_Dw15D6,1946671950,415706009
9SDRYOnwlv,KxIgzMMWrr,1233851763,1015801421
9SDRYOnwlv,u6RqGgoF7l,1285149002,376289126
9SDRYOnwlv,NLH9sYKwhv,2030795166,560481400
9SDRYOnwlv,6dy7UZBLoT,1321728087,332261307
9SDRYOnwlv,5SvBdBPrjN,1838286567,1480680199
9SDRYOnwlv,dtvEfpUoh6,2128174721,202744889
9SDRYOnwlv,rgJGoxqQ9f,2060302354,1934393887
9SDRYOnwlv,aV1TbpM9vW,2096199112,1591028392
9SDRYOnwlv,guRbhN_NJ3,1052696979,837215234
9SDRYOnwlv,5rsesLCs0I,1113443324,927690088
OnRAu1beXQ,JoQ7rPkp0R,1854975852,1221777350
OnRAu1beXQ,DCsZUmIamz,1826029947,288547480
OnRAu1beXQ,BI_Mhcdtpo,1579679179,220679595
OnRAu1beXQ,6M0sa1rGam,991945816,231500028
OnRAu1beXQ,9ctkNb6vvA,1773989244,589073447
OnRAu1beXQ,bKBb3S1X4l,1838846210,1807011720
OnRAu1beXQ,itOawX9kk8,2144443101,2096428845
OnRAu1beXQ,ZM2Tr2yjDs,1112495652,799557584
OnRAu1beXQ,hqEhIutR95,2133895894,1621780896
OnRAu1beXQ,KtvOWpcdMR,1392459026,1185564764
OnRAu1beXQ,qkVelEa2nP,1544173726,1121011797
OnRAu1beXQ,VLGORLYax8,302109381,153601033
OnRAu1beXQ,jN2_35fTH4,876089289,844384188
OnRAu1beXQ,cSGkbESK_7,2049715037,185607983
OnRAu1beXQ,IIOMbgIAZR,1506165050,1307301624
OnRAu1beXQ,so4mEtRB62,1701819031,1161201025
OnRAu1beXQ,BkynQxthgw,1406999664,1127491144
OnRAu1beXQ,MfSvFsQt3n,1842752936,878025242
OnRAu1beXQ,ad2RK1piPN,1558045084,1351644636
OnRAu1beXQ,rEyVlGHcQ4,2051088800,1280335829
P0tq840n1M,L9FjKLS2ir,2036993270,1056233133
P0tq840n1M,Gtppqnmxox,1496780495,337779580
P0tq840n1M,Di_2AfAC45,1753823457,781507061
P0tq840n1M,c7d5CdRbOx,1454846724,420542234
P0tq840n1M,5gVOYne6R_,1968265941,783787330
P0tq840n1M,qAfae7ygbk,1461794740,967896387
P0tq840n1M,RgRU_7vQxL,824874578,304779814
P0tq840n1M,rV6rxpz4ri,2108316853,2069446178
P0tq840n1M,KyWZll6kd4,320290667,209177733
P0tq840n1M,NB4rFzcbXo,761342368,663216679
P0tq840n1M,3XPvI5VkuP,2073050474,1806888216
P0tq840n1M,tObAN90Au9,1810827259,1763700682
P0tq840n1M,uSSOlm6Wnl,1019947260,271768321
P0tq840n1M,Ydb4ZHEvmF,471141930,300732588
P0tq840n1M,fk_ZlmWAox,1484771096,785140103
P0tq840n1M,_8sWhX5zfE,1428098097,1127167228
P0tq840n1M,Ts2IiZ3sTr,888413103,554004474
P0tq840n1M,m_6GEpHlmA,1183812410,705552968
P0tq840n1M,GfJotXoZqu,1492044392,850611040
P0tq840n1M,o6e_DZ9fFl,1932198264,1376817980
zUi7RyVqDr,bL_rTpNKyD,1661946113,1040073920
zUi7RyVqDr,uLvMGbqJko,1896669869,1162091479
zUi7RyVqDr,Er4foRqRfJ,1757620954,1541074277
zUi7RyVqDr,1CvFNGGvB_,1634951614,1597540749
zUi7RyVqDr,5NNLbndczl,962469995,471033567
zUi7RyVqDr,sj5ks8bBl2,1250677190,429533853
zUi7RyVqDr,YhK72tTu30,2139954654,78855397
zUi7RyVqDr,vBnNTtIOLa,1184017521,1021642189
zUi7RyVqDr,VP7yyeDxA6,458842274,292365748
zUi7RyVqDr,F7J8D6_nid,1435316589,908806090
zUi7RyVqDr,5yjd18Kgvp,1449475080,201553908
zUi7RyVqDr,_Cv2teS6tM,830513397,118236539
zUi7RyVqDr,F3Xhbv_LBw,1179997326,264563716
zUi7RyVqDr,LfhN9l5iPp,1960081354,1217801067
zUi7RyVqDr,YZSmqmR_VU,1998565592,1297238646
zUi7RyVqDr,1JqnReRN7L,1218395053,338394876
zUi7RyVqDr,z3UM08LWHm,102550057,78653197
zUi7RyVqDr,qsOWzlgp2n,1767388359,1136163477
zUi7RyVqDr,Gu_DolZ8tL,2081066150,6518843
zUi7RyVqDr,BDz9tIv6uM,1608144586,740469498
MaGDn4ThSO,_ytB1KWxqu,1859810517,1367279788
MaGDn4ThSO,J0HA5Fkmnp,1874027678,306034091
MaGDn4ThSO,FhR6cB09Y3,2022493782,1367595205
MaGDn4ThSO,3I_4ab28b3,2032141884,1188474309
MaGDn4ThSO,U8iBR0ABnq,1931830688,469527322
MaGDn4ThSO,gVlVgzYU8B,1195843480,537488928
MaGDn4ThSO,b3SmCnwnkj,1638473502,450386819
MaGDn4ThSO,DYPr_UHrcF,1445389753,818692566
MaGDn4ThSO,zMBJmx3wca,1773533759,1500391953
MaGDn4ThSO,034ZOEd48F,1137224930,772428868
MaGDn4ThSO,OWs5byVB3l,2099694667,1524072923
MaGDn4ThSO,Y_v0nxYFkO,1750442237,1452210748
MaGDn4ThSO,mYmSmRhPD0,1000227955,816727498
MaGDn4ThSO,_AZgHSIVc9,1754273573,1202352668
MaGDn4ThSO,HncNYr7MhL,1976202964,1523089984
MaGDn4ThSO,x4wfgJJnrq,1451965981,320043871
MaGDn4ThSO,aTHwkDtfY9,1341220062,427099298
MaGDn4ThSO,lxMXXi7tts,2043086487,1097667338
MaGDn4ThSO,0PJ0T8LRAp,1887660230,1007579338
MaGDn4ThSO,_HvdYQUZQs,1791234967,42313185
rUfu3Vi3qU,uJPiTzpjUg,1783705461,510590052
rUfu3Vi3qU,hfZscIsrPR,1680288163,737958161
rUfu3Vi3qU,xPebCjG1zI,1878879436,947047071
rUfu3Vi3qU,of_AePhLy_,1677900081,1322646965
rUfu3Vi3qU,J3WImnTI5k,491774876,382471586
rUfu3Vi3qU,tAGlzpgHIN,1251329701,698863381
rUfu3Vi3qU,qyd6pq5YHx,1903316676,796937189
rUfu3Vi3qU,yKchDpYJ4O,883190930,231770834
rUfu3Vi3qU,2zBIh0XhHJ,1896110747,1778587859
rUfu3Vi3qU,fA6TWHob8q,2048737050,623589588
rUfu3Vi3qU,lLb893B2Ta,1615574104,459825223
rUfu3Vi3qU,fWG_HuPtCq,976450488,215148083
rUfu3Vi3qU,YfHrgU9zOb,1985044098,1273624807
rUfu3Vi3qU,w7LdvBoML6,2092195131,467320901
rUfu3Vi3qU,XfJrZnbZHo,1510692734,91382892
rUfu3Vi3qU,lESPfrUrBX,1461587279,1067791707
rUfu3Vi3qU,SCLPKvFQoc,619373310,57728761
rUfu3Vi3qU,MoEUHodMcL,1550377489,1216744738
rUfu3Vi3qU,Z5e3zM6kEx,1631368251,120303719
rUfu3Vi3qU,qxjuahktMB,1409024004,61428543
l0qlDdMnFA,r6kPxzrUlK,2121845820,316059296
l0qlDdMnFA,hWRQyxlYQb,1913341775,1338367808
l0qlDdMnFA,kTNh2aLZPR,1813798575,636202358
l0qlDdMnFA,EOh8aGMEJT,1169039763,172702515
l0qlDdMnFA,bh8bu3gCf3,365506674,349894685
l0qlDdMnFA,GgWUDhUfHO,1918716421,887764324
l0qlDdMnFA,9djrv5IVlo,668135919,402167571
l0qlDdMnFA,Fj5WQYToy5,1841912861,38276628
l0qlDdMnFA,1priuvua4b,813843230,732836294
l0qlDdMnFA,wgWJmWScrs,2010764052,1134310507
l0qlDdMnFA,x1lTXpG2db,389027780,314890445
l0qlDdMnFA,cMiktUphyu,670487920,466681268
l0qlDdMnFA,5dFxS8qt6j,2135512380,1636133338
l0qlDdMnFA,BEwZPzHMeA,857767680,537478441
l0qlDdMnFA,W_eOuK7Y7g,436798906,19117990
l0qlDdMnFA,AYV1UI6YCR,1972735035,473688468
l0qlDdMnFA,IzJozh6yMx,1985544846,1491938694
l0qlDdMnFA,1LoF2M9L8t,1378832802,35793613
l0qlDdMnFA,PuJjB22ccL,2001664610,639328406
l0qlDdMnFA,TAylwfdnvu,1350338043,1343275595
bZm9c2lSid,6g4iT4NWHb,1294986778,441117964
bZm9c2lSid,eYrNI003IK,1038086720,574657420
bZm9c2lSid,C8nO7HqZnw,451688824,319686980
bZm9c2lSid,V7WD03feoC,1209281365,846673799
bZm9c2lSid,KUvGlv3Lcl,1605840876,708441955
bZm9c2lSid,_8DnMdckNk,1673852943,852799313
bZm9c2lSid,UaDUhef1EP,965337515,606512921
bZm9c2lSid,xH6WujKGN8,1703798164,765090847
bZm9c2lSid,B_CpfXAxnQ,734656875,638272415
bZm9c2lSid,Z3lgzWy71K,828048789,32033475
bZm9c2lSid,JF32oFn4ZP,1939358082,1093977063
bZm9c2lSid,sLgox4PlPM,1822205648,220612046
bZm9c2lSid,xM6KuVEhFm,1535164240,1278662183
bZm9c2lSid,8XecmZDxat,2051504639,1815451217
bZm9c2lSid,7hYAYUwaB0,1299362522,313702950
bZm9c2lSid,8x_rLf2CKZ,855424775,235273366
bZm9c2lSid,zee3SxVF1s,2051649611,1029528531
bZm9c2lSid,CEel3aSvjC,1803991195,157136373
bZm9c2lSid,_PL4KsBGbF,691010207,43841574
bZm9c2lSid,SA0A5GO7IV,950432897,168533721
23tPYm0uDS,maTmY1mbrA,1767253599,993025954
23tPYm0uDS,6RaKMZ62Qm,214933100,170541737
23tPYm0uDS,YssHyTHrkH,1974625904,1021853762
23tPYm0uDS,fmcGtKuHyj,1818309586,508277484
23tPYm0uDS,RRxcF87E8W,1228704107,597401867
23tPYm0uDS,aOu1QIZdiN,178758835,10006553
23tPYm0uDS,ru9KxIGlfj,1235337550,922323142
23tPYm0uDS,LjrO4ZBAAw,494159691,268391256
23tPYm0uDS,5FI_QO8Wab,1787508595,1007197806
23tPYm0uDS,hVHjmRJV7W,2045259498,991845720
23tPYm0uDS,esrpb_QuI8,1245470886,198831334
23tPYm0uDS,DDp7Xa06xZ,2088701530,1053727707
23tPYm0uDS,_OrDlLHFmu,1114564970,134760503
23tPYm0uDS,miHOa_uAds,1962069463,682272335
23tPYm0uDS,LsMZi1ZIlu,1933022380,265514204
23tPYm0uDS,zB7FlMoeY8,2120402850,253756667
23tPYm0uDS,tIfBurA8Ja,1828430901,223834379
23tPYm0uDS,7QaAO9kYN4,1811987947,774160031
23tPYm0uDS,x9AwqeFiKS,1902794237,1625179337
23tPYm0uDS,cQI3400JHJ,964405904,371203850
tFtW3Ovch8,4epV5GK0fA,1832916960,185348123
tFtW3Ovch8,ii8FzuyWZN,1359251391,264762033
tFtW3Ovch8,CYjOQY5Vwa,1820855946,1125345797
tFtW3Ovch8,omHpKWcEfk,1127716013,969358802
tFtW3Ovch8,47fjQFg1R7,891290048,744232523
tFtW3Ovch8,g_blJY9mHO,2129542726,1928037935
tFtW3Ovch8,Quc_mlawuM,1164452543,1089167676
tFtW3Ovch8,tZhWbZkdiO,800001522,334303933
tFtW3Ovch8,bZTwnR9EDU,902531298,236520285
tFtW3Ovch8,va5pTbeYM7,339769823,64027572
tFtW3Ovch8,6cnbSJeWmB,1946754579,1446698309
tFtW3Ovch8,qGUFy1RBO6,1924700246,160332219
tFtW3Ovch8,RfXS5IxkKg,1517041799,1295290450
tFtW3Ovch8,bK8g6On3Kz,939699770,204866025
tFtW3Ovch8,QaCPG1jMvC,1598593486,854441354
tFtW3Ovch8,RY0LhlNdMb,1724644220,859132852
tFtW3Ovch8,2UctG_PHfi,1777498842,1112452152
tFtW3Ovch8,NaCz2ZZ6E8,2076295180,1713090349
tFtW3Ovch8,hhXSLLmYH3,1964917901,652178210
tFtW3Ovch8,idkpIBAq7E,1838234678,376984664
qv6pcJWCoj,_jEnjLASxO,1939577509,223706216
qv6pcJWCoj,bsFXPI00Fs,870819873,681250083
qv6pcJWCoj,UXu1yO4i53,2063329797,1630165490
qv6pcJWCoj,t_n9NV1py1,1803634263,1346378078
qv6pcJWCoj,76AIh4icdK,1708852055,1580542740
qv6pcJWCoj,8laRnWnlEn,816730427,331150361
qv6pcJWCoj,rCCS1JhzVO,376302571,220520672
qv6pcJWCoj,DwVCvcGEks,1869677013,723931863
qv6pcJWCoj,GVpiKF_xUO,1237225681,621468784
qv6pcJWCoj,XSOl86lnkj,1292540005,615452124
qv6pcJWCoj,bE8yC4Tw3u,736241344,688927176
qv6pcJWCoj,KKVJKou_QY,2124047603,1295855306
qv6pcJWCoj,OnNwWu3sTe,1226337785,128323336
qv6pcJWCoj,L5Lz4N5uc9,1630246975,895913019
